#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    3.85979e-01	    3.23237e-02	    2.33303e-01	    8.78689e-03	    2.55567e-03	    6.84884e-04	    1.39399e-05	    4.56585e-04	   -1.25084e-01	   -2.83409e-03
    4.00905e-01	    3.23237e-02	    2.13159e-01	    8.37425e-03	    1.52685e-03	    6.31999e-04	    1.56516e-05	    4.21331e-04	   -1.18382e-01	   -2.87612e-03
    4.15987e-01	    3.23237e-02	    1.94497e-01	    7.96089e-03	    6.06399e-04	    5.78410e-04	    1.70803e-05	    3.85609e-04	   -1.11784e-01	   -2.90032e-03
    4.31231e-01	    3.23237e-02	    1.77227e-01	    7.54925e-03	   -2.11147e-04	    5.24609e-04	    1.82584e-05	    3.49747e-04	   -1.05318e-01	   -2.90797e-03
    4.46646e-01	    3.23237e-02	    1.61263e-01	    7.14159e-03	   -9.31371e-04	    4.71031e-04	    1.91810e-05	    3.14033e-04	   -9.90074e-02	   -2.90038e-03
    4.62241e-01	    3.23237e-02	    1.46525e-01	    6.73979e-03	   -1.55988e-03	    4.18088e-04	    1.98481e-05	    2.78747e-04	   -9.28726e-02	   -2.87879e-03
    4.78022e-01	    3.23237e-02	    1.32933e-01	    6.34564e-03	   -2.10230e-03	    3.66167e-04	    2.02903e-05	    2.44137e-04	   -8.69295e-02	   -2.84445e-03
    4.94000e-01	    3.23237e-02	    1.20415e-01	    5.96042e-03	   -2.56420e-03	    3.15606e-04	    2.05142e-05	    2.10434e-04	   -8.11906e-02	   -2.79855e-03
    5.10184e-01	    3.23237e-02	    1.08900e-01	    5.58543e-03	   -2.95111e-03	    2.66712e-04	    2.05141e-05	    1.77842e-04	   -7.56661e-02	   -2.74225e-03
    5.26582e-01	    3.23237e-02	    9.83220e-02	    5.22166e-03	   -3.26846e-03	    2.19775e-04	    2.03276e-05	    1.46558e-04	   -7.03635e-02	   -2.67667e-03
    5.43205e-01	    3.23237e-02	    8.86176e-02	    4.86998e-03	   -3.52163e-03	    1.75033e-04	    1.99575e-05	    1.16735e-04	   -6.52881e-02	   -2.60289e-03
    5.60063e-01	    3.23237e-02	    7.97274e-02	    4.53111e-03	   -3.71584e-03	    1.32676e-04	    1.94306e-05	    8.85012e-05	   -6.04434e-02	   -2.52200e-03
    5.77167e-01	    3.23237e-02	    7.15952e-02	    4.20557e-03	   -3.85618e-03	    9.28943e-05	    1.87442e-05	    6.19858e-05	   -5.58310e-02	   -2.43495e-03
    5.94528e-01	    3.23237e-02	    6.41676e-02	    3.89380e-03	   -3.94758e-03	    5.58253e-05	    1.79453e-05	    3.72786e-05	   -5.14512e-02	   -2.34276e-03
