#     1:pT [GeV]	2:ur	3:Keq 1	4:Keq 2	5:Kshear 1	6:Kshear 2	7:Kshear 3	8:Kshear 4	9:Kbulk 1	10:Kbulk 2
    3.27689e-01	    3.23237e-02	    1.04290e-01	    1.56787e-03	    1.44854e-02	    6.72707e-04	   -5.61895e-05	    4.48154e-04	    8.34043e-02	    1.84449e-03
    3.42063e-01	    3.23237e-02	    1.00822e-01	    1.59997e-03	    1.34503e-02	    6.72674e-04	   -4.73260e-05	    4.48142e-04	    7.93166e-02	    1.85295e-03
    3.56565e-01	    3.23237e-02	    9.73161e-02	    1.62915e-03	    1.24218e-02	    6.70388e-04	   -3.87084e-05	    4.46629e-04	    7.52365e-02	    1.85628e-03
    3.71202e-01	    3.23237e-02	    9.37817e-02	    1.65512e-03	    1.14039e-02	    6.65768e-04	   -3.03812e-05	    4.43562e-04	    7.11782e-02	    1.85426e-03
    3.85979e-01	    3.23237e-02	    9.02285e-02	    1.67763e-03	    1.04006e-02	    6.58751e-04	   -2.23759e-05	    4.38902e-04	    6.71555e-02	    1.84674e-03
    4.00905e-01	    3.23237e-02	    8.66657e-02	    1.69647e-03	    9.41557e-03	    6.49308e-04	   -1.47374e-05	    4.32622e-04	    6.31814e-02	    1.83363e-03
    4.15987e-01	    3.23237e-02	    8.31024e-02	    1.71142e-03	    8.45238e-03	    6.37427e-04	   -7.50743e-06	    4.24721e-04	    5.92687e-02	    1.81488e-03
    4.31231e-01	    3.23237e-02	    7.95478e-02	    1.72232e-03	    7.51443e-03	    6.23118e-04	   -7.03628e-07	    4.15201e-04	    5.54293e-02	    1.79051e-03
    4.46646e-01	    3.23237e-02	    7.60107e-02	    1.72902e-03	    6.60490e-03	    6.06426e-04	    5.65151e-06	    4.04094e-04	    5.16744e-02	    1.76059e-03
    4.62241e-01	    3.23237e-02	    7.24996e-02	    1.73141e-03	    5.72678e-03	    5.87414e-04	    1.15180e-05	    3.91441e-04	    4.80146e-02	    1.72525e-03
    4.78022e-01	    3.23237e-02	    6.90229e-02	    1.72942e-03	    4.88280e-03	    5.66172e-04	    1.68813e-05	    3.77303e-04	    4.44595e-02	    1.68467e-03
    4.94000e-01	    3.23237e-02	    6.55885e-02	    1.72301e-03	    4.07541e-03	    5.42815e-04	    2.17406e-05	    3.61755e-04	    4.10181e-02	    1.63908e-03
    5.10184e-01	    3.23237e-02	    6.22042e-02	    1.71216e-03	    3.30686e-03	    5.17477e-04	    2.60753e-05	    3.44889e-04	    3.76983e-02	    1.58876e-03
    5.26582e-01	    3.23237e-02	    5.88772e-02	    1.69692e-03	    2.57907e-03	    4.90321e-04	    2.98716e-05	    3.26806e-04	    3.45072e-02	    1.53405e-03
    5.43205e-01	    3.23237e-02	    5.56146e-02	    1.67730e-03	    1.89371e-03	    4.61523e-04	    3.31466e-05	    3.07630e-04	    3.14509e-02	    1.47531e-03
    5.60063e-01	    3.23237e-02	    5.24228e-02	    1.65343e-03	    1.25216e-03	    4.31282e-04	    3.58912e-05	    2.87493e-04	    2.85347e-02	    1.41296e-03
    5.77167e-01	    3.23237e-02	    4.93079e-02	    1.62542e-03	    6.55474e-04	    3.99804e-04	    3.81147e-05	    2.66532e-04	    2.57627e-02	    1.34742e-03
    5.94528e-01	    3.23237e-02	    4.62755e-02	    1.59342e-03	    1.04426e-04	    3.67325e-04	    3.98244e-05	    2.44901e-04	    2.31383e-02	    1.27919e-03
    6.12158e-01	    3.23237e-02	    4.33308e-02	    1.55762e-03	   -4.00492e-04	    3.34078e-04	    4.10426e-05	    2.22761e-04	    2.06637e-02	    1.20873e-03
